etext_id,title
21139,"Johnny Crow's Garden by L. Leslie  Brooke"
21140,"Johnny Crow's Party by L. Leslie  Brooke"
21142,"Красавице by Aleksandr Sergeevich Pushkin"
21226,"Christie Redfern's Troubles by Robertson"
21093,"The Journal of Negro History, Volume 4, 1919"
21404,"From Powder Monkey to Admiral by Kingston"
21475,"Peter Trawl by William Henry Giles Kingston"
21512,"Modern Persia by Mooshie G. Daniel"
21586,"The Sign of the Four by Sir Arthur Conan Doyle"
21933,"Much Darker Days by Andrew Lang"
22187,"Chambers's Edinburgh Journal, No. 452 by Various"
22238,"Charles Carleton Coffin by William Elliot Griffis"
22277,"Darry the Life Saver by Frank V. Webster"
22226,"The Whispering Spheres by R. R.  Winterbotham"
22065,"An Elementary Spanish Reader by Harrison"
21541,"Quiet, Please by Kevin Scott"
21281,"The Colored Inventor by Henry E.  Baker"
22074,"The Doings of the Fifteenth Infantry Brigade"
22319,"Mezzerow Loves Company by F. L.  Wallace"
22321,"John Splendid by Neil Munro"
22442,"The Four Million by O. Henry"
22588,"From Lower Deck to Pulpit by Henry Cowling"
22697,"Punch, or the London Charivari, Vol. 150, February"
22831,"As A Chinaman Saw Us"
22964,"Sense and Sensibility by Jane Austen"
23067,"Stories of Animal Sagacity by Kingston"
23128,"The King's Esquires by George Manville Fenn"
23248,"The Black Feather by Mary Hartwell Catherwood"
23279,"La mer by Jules Michelet"
23513,"Old Jabe's Marital Experiments by Page"
23396,"An Deutschlands Jugend by Walther Rathenau"
23567,"Oeuvres complètes de Alfred de Musset - Tome 5"
23838,"楊家將 by 16th cent. Damu Xiong"
24008,"Het Leven der Dieren by Alfred Edmund Brehm"
24038,"孫子算經 by ca. 5th cent. Sunzi"
24136,"左傳 by Ming Zuoqiu"
24331,"An Old Sweetheart of Mine by James Whitcomb Riley"
24579,"Woodcraft by George Washington Sears"
23831,"The Seed of the Toc-Toc Birds by Weiss"
23582,"La Mare au Diable by George Sand"
24701,"A dissolução do regimen capitalista by Bastos"
24101,"Egocentric Orbit by John Cory"
24392,"Cat and Mouse by Ralph Williams"
24656,"Ontario Teachers' Manuals: Household Management"
24727,"Spontaneous Activity in Education by Montessori"
24953,"The Flemmings And ""Flash Harry"" Of Savait by Becke"
25046,"The Canadian Girl at Work by Willison"
25072,"The New England Magazine, Volume 1, No. 4, Bay Sta"
25372,"The Idler Magazine, Volume III., July 1893"
25655,"The Skating Party and Other Stories by Unknown"
25658,"Daisy Ashford: Her Book by Ashford and Ashford"
25675,"Northern Nut Growers Association Report of the Pro"
25732,"The Faust-Legend and Goethe's 'Faust' by Cotterill"
25110,"The Approach to Philosophy by Ralph Barton Perry"
24723,"Final Weapon by Everett B. Cole"
24824,"Os deputados brasileiros nas Côrtes Geraes de 182"
24846,"A Saudade by Henrique Ernesto de Almeida Coutinho"
25240,"As theocracias litterarias by Braga"
25763,"'Murphy' by Ernest Gambier-Parry"
25768,"Tartarin On The Alps by Alphonse Daudet"
25826,"The Gospel of the Hereafter by J. Paterson  Smyth"
25959,"Littlebourne Lock by F. Bayford Harrison"
26020,"Apis Mellifica by C. W. Wolf"
26063,"A Coin of Edward VII by Fergus Hume"
26182,"The Rover Boys on the Plains by Edward Stratemeyer"
26365,"Intestinal Ills by Alcinous B.  Jamison"
26371,"Nova Sapho by Visconde de Vila Moura"
26415,"Le Tour du Monde; Voyage d'un naturaliste."
26504,"La tulipe noire by Alexandre Dumas"
26548,"The Tale of a Trooper by Clutha N.  Mackenzie"
26032,"American Cookery by Various"
16308,"How Deacon Tubman and Parson Whitney Kept New Year"
16318,"Tee työtä eläkä joudu epätoivoon! by Carlyle"
26769,"Punch, or the London Charivari, Vol. 104, May 20,"
26829,"The Old Helmet, Volume I by Susan Warner"
27002,"Narrative of Richard Lee Mason in the Pioneer West"
27008,"Notes and Queries, Number 211, November 12, 1853"
27119,"比目魚 by Aiyuezhuren"
27144,"Oeuvres complètes de lord Byron. Tome 3. by Byron"
27161,"'Our Guy' by Mrs. E. E. Boyd"
27188,"The Wonder by J. D.  Beresford"
27274,"Manures and the principles of manuring by Aikman"
27336,"Three Women by Ella Wheeler Wilcox"
27385,"The Conspirators by Alexandre Dumas"
27434,"Doctor Jones' Picnic by S. E.  Chapman"
27450,"A History of Elizabethan Literature by Saintsbury"
27482,"Domestic Life in Virginia in the Seventeenth Centu"
27524,"Hampton Court by Walter Jerrold"
27669,"The Johnstown Horror!!! by James Herbert Walker"
27740,"A Letter to the Right Honorable the Lord Chancello"
27780,"Treasure Island by Robert Louis Stevenson"
27847,"Een Meisje-Student over 'Een Meisje-Studentje'"
27870,"The Seven Seas by Rudyard Kipling"
27872,"A History of the French Novel, Vol. 2"
28050,"Women As Sex Vendors by Marcy and Tobias"
28090,"Hints on Driving by C. S. Ward"
28110,"Jimsy by Leona Dalrymple"
28248,"The Testimony of the Rocks by Hugh Miller"
28315,"One Way Out by William Carleton"
28545,"Say and Seal, Volume II by Warner and Warner"
28623,"Le poëme de Myrza - Hamlet by George Sand"
28669,"The Christian Foundation, Or, Scientific and Relig"
28676,"The Life of Cicero by Anthony Trollope"
28731,"The Monkey's Paw by W. W.  Jacobs"
28849,"Smugglers' Reef by Harold L.  Goodwin"
28979,"Child-Life in Japan and Japanese Child Stories"
29018,"Critical Miscellanies (Vol. 3 of 3) by John Morley"
29137,"El enemigo by Jacinto Octavio Picón"
29348,"Virginia Under Charles I And Cromwell, 1625-1660"
29361,"A Day with Felix Mendelssohn Bartholdy by Sampson"
29426,"Things as They Are by Amy Carmichael"
29494,"King Philip by John S. C.  Abbott"
29534,"The Myxomycetes of the Miami Valley, Ohio"
29565,"Les derniers jours de Pékin by Pierre Loti"
29631,"Journal of a Residence at Bagdad by Groves"
29642,"Hidden Water by Dane Coolidge"
29980,"The Cock, The Mouse and the Little Red Hen"
29159,"Acid Bath by Bill Garson"
29794,"Tree, Spare that Woodman by Dave Dryfoos"
29967,"Het Haarlemmer-Meer-Boek by Hasselt and Leeghwater"
30076,"Graham's Magazine Vol XXXIII No. 3 September 1848"
30220,"Evangelists of Art by James Patrick"
30462,"O Oraculo do Passado, do presente e do Futuro (3/7"
30490,"The Fifth of November by Bentley and Scribner"
30567,"The Bondboy by George W.  Ogden"
30683,"The Unthinking Destroyer by Rog Phillips"
30697,"Alaska Days with John Muir by Samual Hall Young"
30728,"Oneness by James H. Schmitz"
30774,"Московия в представлении"
30783,"Dictionnaire raisonné de l'architecture français"
30688,"Letters of a Radio-Engineer to His Son by Mills"
30874,"The Land of Look Behind by Paul Cameron Brown"
31098,"The North American Slime-Moulds by MacBride"
31157,"Hymns from the Greek Office Books by John Brownlie"
31317,"The Campaign of the Jungle by Edward Stratemeyer"
31401,"Ο Άγιος Δημήτριος by Rodokanakis"
31488,"The Little Regiment by Stephen Crane"
31551,"Pirates and Piracy by Oscar Herrmann"
31604,"Works of Martin Luther by Martin Luther"
31651,"The Instant of Now by Irving E. Cox"
31666,"Recreations of Christopher North, Volume 1"
31882,"Cours de philosophie positive.(2/6) by Comte"
32014,"Fledermäuse by Gustav Meyrink"
32233,"The Wind Among the Reeds by W. B.  Yeats"
32312,"Janice Day by Helen Beecher Long"
32349,"Récits d'une tante (Vol. 3 de 4) by Boigne"
32368,"Peerless Prestidigitation by Herbert de Caston"
32386,"Το συναξάρι του Παπά-"
32554,"History of the Kentucky Derby, 1875-1921"
32566,"The Triumph of Hilary Blachland by Bertram Mitford"
32954,"The Black Arrow by Robert Louis Stevenson"
33015,"The Overcoming Life by Dwight Lyman Moody"
33085,"The Admirable Bashville by Bernard Shaw"
33125,"Wild Birds in City Parks by Walter and Walter"
33166,"Landseer by Estelle M.  Hurll"
33251,"Hempfield by David Grayson"
33455,"To Cuba and Back by Richard Henry Dana"
33615,"Three Young Ranchmen by Edward Stratemeyer"
33881,"L'Illustration, No. 3237, 11 Mars 1905 by Various"
33887,"Fairy and Folk Tales of the Irish Peasantry"
33906,"The Sword of Deborah by F. Tennyson  Jesse"
34075,"The New Gresham Encyclopedia. Vol. 1 Part 3"
34259,"Hunting Dogs by Oliver Hartley"
34336,"Ο Πατούχας by Ioannis Kondylakis"
34413,"The Love Letters of Mary Wollstonecraft to Gilbert"
34491,"Ralph Clavering by William Henry Giles Kingston"
34522,"The Secret of the League by Ernest Bramah"
34657,"The Breaking of the Storm, Vol. I. by Spielhagen"
34674,"The Baron's Sons by Mór Jókai"
34846,"Robert Tournay by William Sage"
34933,"Mystery and Confidence Vol. 3 by Pinchard"
35124,"James Ensor by Émile Verhaeren"
34822,"The Century Cook Book by Mary Ronald"
34171,"Toppleton's Client by John Kendrick Bangs"
35103,"La Vie Électrique by Albert Robida"
35207,"The Courier of the Ozarks by Byron A.  Dunn"
35362,"Billy Barcroft, R.N.A.S. by Percy F.  Westerman"
35385,"Blanche by Ossip Schubin"
35411,"Myra's Well by George Francis Dawson"
35438,"The Three Devils: Luther's, Milton's, and Goethe's"
35457,"More Tales by Polish Authors"
35522,"Perhe Giljellä by Jonas Lauritz Idemil Lie"
35572,"Socialism and Democracy in Europe by Orth"
35673,"Our Own Set by Ossip Schubin"
35698,"Letters of John Keats to His Family and Friends"
35760,"Marriage and Divorce Laws of the World by Ringrose"
35767,"Saloilta ja vesiltä I-II by Otto Wetterhoff"
35844,"The New Gresham Encyclopedia by Various"
35891,"Humours of Irish Life by Various"
35954,"The Handbook to the Rivers and Broads of Norfolk &"
36067,"Chattanooga and Chickamauga by Henry V. Boynton"
36323,"Two Boys of the Battleship by Frank V. Webster"
17084,"Guy Livingstone; by George A.  Lawrence"
36347,"Holman Hunt by Mary E. Coleridge"
36431,"The Palace in the Garden by Mrs. Molesworth"
36437,"Le mari de madame de Solange by Émile Souvestre"
36480,"The Sweep Winner by Nat Gould"
36538,"Playing With Fire by Amelia Edith Huddleston Barr"
36671,"A House Party with the Tucker Twins by Nell Speed"
36681,"An Answer to a Question that Nobody thinks of, viz"
36699,"Barnaby by R. Ramsay"
119,"A Tramp Abroad by Mark Twain"
404,"Industrial Biography, Iron Workers and Tool Makers"
473,"Stories to Tell to Children by Sara Cone Bryant"
578,"Down with the Cities by Tadashi Nakashima"
893,"History of the Decline and Fall of the Roman Empir"
924,"To Be Read at Dusk by Charles Dickens"
997,"La Divina Commedia di Dante: Inferno"
1037,"The Life of John Bunyan by Edmund Venables"
1074,"The Sea Wolf by Jack London"
1123,"Twelfth Night; or What You Will by Shakespeare"
961,"Glinda of Oz by L. Frank  Baum"
434,"The Circular Staircase by Mary Roberts Rinehart"
634,"Miscellaneous Mathematical Constants"
1141,"Selected Poems of Oscar Wilde by Oscar Wilde"
1286,"Tales from Shakespeare by Lamb and Lamb"
1307,"The Magic Skin by Honoré de Balzac"
1344,"Secrets of the Princesse de Cadignan by Balzac"
1406,"Perils of Certain English Prisoners by Dickens"
1412,"Masterman Ready by Frederick Marryat"
1483,"Forty Centuries of Ink by David Nunes Carvalho"
1538,"Cymbeline by William Shakespeare"
1460,"The Black Dwarf by Sir Walter Scott"
1484,"The Four Horsemen of the Apocalypse"
1311,"If: a play in four acts by Dunsany"
1608,"Camille by Alexandre Dumas"
1706,"A History of Science — Volume 2 by Williams"
1716,"The Copy-Cat and Other Stories by Freeman"
1850,"Old Christmas by Washington Irving"
1890,"Speaking of Operations by Irvin S.  Cobb"
2235,"The Tempest by William Shakespeare"
2382,"Memoir of the Proposed Territory of Arizona"
2479,"The Friendly Road: New Adventures in Contentment"
2827,"Aslauga's Knight by La Motte-Fouqué"
2402,"Briefe aus der Schweiz by Goethe"
1711,"Child of Storm by Henry Rider Haggard"
2656,"The Writings of Abraham Lincoln — Volume 4"
2585,"The First 1001 Fibonacci Numbers"
3078,"Original Short Stories — Volume 02 by Maupassant"
3079,"Original Short Stories — Volume 03 by Maupassant"
3401,"The Elevator by William Dean Howells"
3402,"The Parlor Car by William Dean Howells"
3509,"Human Genome Project, Chromosome Number 09"
3581,"The Essays of Montaigne — Volume 01 by Montaigne"
3538,"The Americanization of Edward Bok : the autobiogra"
3099,"The Old Merchant Marine; A chronicle of American s"
3434,"Koran. English"
3476,"Henry VIII and His Court by L.  Mühlbach"
3720,"Returning Home by Anthony Trollope"
3846,"The Memoirs of Cardinal de Retz — Complete [Hist"
3871,"Memoirs of Louis XIV and His Court and of the Rege"
3888,"Memoirs of the Court of Marie Antoinette, Queen of"
3892,"Memoirs of the Court of St. Cloud (Being secret le"
3928,"Prince Zilah — Volume 2 by Jules Claretie"
3957,"L'Abbe Constantin — Complete by Ludovic Halévy"
4053,"Nuttie's Father by Charlotte Mary Yonge"
4108,"Christopher Columbus and the New World of His Disc"
4123,"Diary of Samuel Pepys — Volume 07: August/Septem"
4249,"In the Sweet Dry and Dry by Haley and Morley"
4452,"The Adventures of Harry Richmond — Complete"
4460,"Beauchamp's Career — Complete by George Meredith"
3788,"Haydn by J. Cuthbert  Hadden"
4531,"The Secret Passage by Fergus Hume"
4551,"Europe Revised by Irvin S.  Cobb"
4591,"After a Shadow and Other Stories by T. S.  Arthur"
4806,"The Rise of the Dutch Republic — Volume 06: 1560"
4818,"The Rise of the Dutch Republic — Volume 17: 1570"
4821,"The Rise of the Dutch Republic — Volume 20: 1573"
4836,"The Rise of the Dutch Republic — Complete (1555-"
4842,"History of the United Netherlands from the Death o"
4855,"History of the United Netherlands, 1588a by Motley"
4959,"The Life and Adventures of Maj. Roger Sherman Pott"
5031,"State of the Union Address by William McKinley"
5115,"The George Sand-Gustave Flaubert Letters"
5162,"Agatha Webb by Anna Katharine Green"
4763,"The Game of Logic by Lewis Carroll"
5001,"Relativity : the Special and General Theory"
5222,"The Satyricon — Volume 05: Crotona Affairs"
5280,"Tales and Novels of J. de La Fontaine — Volume 0"
5291,"Tales and Novels of J. de La Fontaine — Volume 1"
5374,"A Modern Chronicle — Volume 01 by Churchill"
5470,"Joshua — Volume 4 by Georg Ebers"
5483,"The Emperor — Volume 01 by Georg Ebers"
5485,"The Emperor — Volume 03 by Georg Ebers"
5549,"In the Fire of the Forge — Volume 07 by Ebers"
5706,"Time and Change by John Burroughs"
5869,"Michael's Crag by Grant Allen"
5958,"The Physiology of Marriage, Part 3 by Balzac"
5969,"What's Mine's Mine — Complete by MacDonald"
6032,"Memoirs or Chronicle of the Fourth Crusade and the"
6293,"No Defense, Volume 2. by Gilbert Parker"
6308,"Hypatia — or New Foes with an Old Face"
5322,"Woyzeck by Georg Büchner"
6424,"A Modern Utopia by H. G.  Wells"
6497,"L'assommoir by Émile Zola"
6676,"Rosy by Mrs. Molesworth"
6712,"Akbar: een oosterse roman by Brouwer"
6773,"The Thirty Years War — Volume 04 by Schiller"
7190,"The Biography of a Rabbit by Jr. Roy Benson"
7279,"Le Bourgeois Gentilhomme by Molière"
7333,"by Albert Einstein"
7337,"道德經 by Laozi"
6890,"Mitteilungen aus den Memoiren des Satan — Band 1"
6877,"The Head of Kay's by P. G.  Wodehouse"
6825,"Voyages of Samuel De Champlain — Volume 03"
6503,"Der Neffe als Onkel by Friedrich Schiller"
7427,"Toasts and Forms of Public Address for Those Who W"
7565,"Quotes and Images From Memoirs of Louis XIV."
7601,"The Caxtons — Volume 15 by Lytton"
7877,"Passages from the English Notebooks, Volume 2."
7989,"The Great God Success by David Graham Phillips"
8222,"Early Letters of George Wm. Curtis by Curtis"
8282,"The World English Bible (WEB): 2 Timothy"
8403,"Young People's Pride by Stephen Vincent Benét"
8455,"The Saint by Antonio Fogazzaro"
8521,"Maintaining Health by R. L. Alsaker"
8522,"The Puritans by Arlo Bates"
8579,"Daughters of the Cross: or Woman's Mission by Eddy"
8721,"The Three Cities Trilogy: Rome, Volume 1 by Zola"
8752,"Return of Tarzan by Edgar Rice Burroughs"
7853,"Quentin Durward by Sir Walter Scott"
8204,"Three Men in a Boat by Jerome K.  Jerome"
8766,"The Chessmen of Mars by Edgar Rice Burroughs"
8943,"Adela Cathcart, Volume 3 by George MacDonald"
8956,"The Literary Remains of Samuel Taylor Coleridge"
8959,"New Netherland"
9020,"Those Extraordinary Twins by Mark Twain"
9100,"My Double Life by Sarah Bernhardt"
9338,"The Secret Agent by Joseph Conrad"
9458,"Questionable Shapes by William Dean Howells"
9566,"Narrative and Legendary Poems: Bay of Seven Island"
9576,"Anti-Slavery Poems II. by John Greenleaf Whittier"
9614,"The Case of Richard Meynell by Mrs. Humphry Ward"
9658,"Punchinello, Volume 1, No. 13, June 25, 1870"
9851,"Love at Second Sight by Ada Leverson"
9863,"The Letters of Robert Burns by Robert Burns"
9923,"The Box with Broken Seals by Oppenheim"
9929,"The Great Events by Famous Historians, Volume 12"
9162,"Becket and other plays by Tennyson"
8984,"Off on a Comet by Jules Verne"
9956,"Hauntings by Vernon Lee"
9969,"Love's Final Victory by Horatio"
10039,"The Works of Aphra Behn, Volume III by Aphra Behn"
10060,"Discourses by Thomas Henry Huxley"
10075,"A Narrative of the Life and Adventures of Venture,"
10076,"Lister's Great Adventure by Harold Bindloss"
10084,"Kazan by James Oliver Curwood"
10099,"Towards the Goal by Mrs. Humphry Ward"
10110,"The Postmaster's Daughter by Louis Tracy"
10237,"Siegel-Myers School of Music - Vocal Record F"
10384,"Le Pays de l'or by Hendrik Conscience"
10488,"Away in a Manger by Roger McGuinn"
10579,"Joe Strong the Boy Fire-Eater by Vance Barnum"
10752,"Мислите в главите by Harry Stojan"
9976,"Hernani by Victor Hugo"
10589,"Turkish Prisoners in Egypt"
10494,"Henry the Second by Mrs. J. R. Green"
9932,"The Last Trail by Zane Grey"
10923,"Punch, or the London Charivari, Volume 153, August"
11025,"Phaethon by Charles Kingsley"
11195,"Alcatraz by Max Brand"
11237,"The Pearl Box by Anonymous"
11270,"A Practical Illustration of ""Woman's Right to Labo"
11328,"The Hunted Woman by James Oliver Curwood"
11345,"Education as Service by J.  Krishnamurti"
11476,"Husbandry by W. W.  Jacobs"
11493,"The Blotting Book by E. F.  Benson"
11582,"Old Greek Stories by James Baldwin"
11667,"Gentle Measures in the Management and Training of"
11777,"Human Genome Project, Build 34, Chromosome Number"
11074,"The Damned by Algernon Blackwood"
12001,"Studies in Literature by John Morley"
12086,"Eastern Shame Girl by Charles Georges Souli"
12150,"North, South and over the Sea by M.E.  Francis"
12258,"Histoire de la Révolution française, Tome 9"
12264,"Father Payne by Arthur Christopher Benson"
12325,"A General History and Collection of Voyages and Tr"
12508,"The Meaning of Good—A Dialogue by Dickinson"
12691,"The High School Left End by H. Irving  Hancock"
12874,"The New North by Agnes Deans Cameron"
12891,"Running Water by A. E. W.  Mason"
12941,"The Scranton High Chums on the Cinder Path"
12434,"The Making of a Nation by Jenks and Kent"
12449,"A Reputed Changeling by Charlotte Mary Yonge"
12273,"Grevinde by Hermann Heiberg"
12951,"Punch, or the London Charivari, Volume 100, Januar"
13137,"The Secret of Dreams by Yacki Raizizun"
13138,"The Forgotten Threshold by O'Brien"
13146,"The Beauty and the Bolshevist by Alice Duer Miller"
13151,"The Christian Life by Thomas Arnold"
13168,"Dick in the Everglades by A. W. Dimock"
13175,"Ved vejen by Herman Bang"
13237,"Strange Visitors by Henry J. Horn"
13313,"Punch, or the London Charivari, Volume 100, May 9,"
13327,"Punch, or the London Charivari, Volume 101, Jubile"
13406,"Notes and Queries, Number 43, August 24, 1850"
13435,"On the Choice of Books by Thomas Carlyle"
13540,"Notes and Queries, Number 53, November 2, 1850"
13542,"Left Tackle Thayer by Ralph Henry Barbour"
13671,"Horace by George Sand"
13703,"La maison de Claudine by Colette"
13735,"La grande ombre by Sir Arthur Conan Doyle"
13759,"Secret Societies by Edward Beecher"
13792,"Journaux intimes by Charles Baudelaire"
12943,"The Hilltop Boys on the River by Cyril Burleigh"
13800,"The Pleasures of a Single Life, Or, The Miseries o"
14175,"Buffalo Roost by F. H. Cheley"
14246,"Mercadet by Honoré de Balzac"
14326,"Ulster's Stand For Union by Ronald John McNeill"
14491,"The Twenty-Fourth of June by Grace S.  Richmond"
14604,"Scandinavian influence on Southern Lowland Scotch"
14752,"The Children's Hour, Volume 3 (of 10) by Various"
14934,"Punch, or the London Charivari, Volume 1, October"
14949,"Elämän hawainnoita VIII: Rauta=waimoja; Sokea; K"
15036,"Narrative of the Life of Moses Grandy, Late a Slav"
13819,"Les compagnons de Jéhu by Alexandre Dumas"
14811,"The New Freedom by Woodrow Wilson"
13803,"Making His Way by Horatio Alger"
14838,"The Tale of Peter Rabbit by Beatrix Potter"
14300,"The Life of Napoleon I (Complete) by Rose"
14080,"Custom and Myth by Andrew Lang"
14313,"One of the 28th by G. A.  Henty"
15038,"Krakatau en de Straat Soenda by Edmond Cotteau"
15054,"Viajes de un Colombiano en Europa, segunda serie"
15079,"Green Fields and Running Brooks, and Other Poems"
15310,"Dictionnaire François—Onontagué by Shea"
15357,"The Notorious Mrs. Ebbsmith by Pinero"
15418,"Ang Sintang Dalisay ni Julieta at Romeo by Roke"
15428,"The Great Round World and What Is Going On In It,"
15532,"Novelas Cortas by Pedro Antonio de Alarcón"
15797,"The Seeker by Harry Leon Wilson"
15851,"Love Conquers All by Robert Benchley"
16012,"The Ned M'Keown Stories by William Carleton"
16032,"The Great Round World and What Is Going On In It,"
16053,"The Haunted Chamber by Duchess"
16052,"The Brownies and Other Tales by Ewing"
15192,"Salomy Jane by Bret Harte"
16151,"The Continental Monthly, Vol. 1, No. 6, June, 1862"
16197,"One Third Off by Irvin S.  Cobb"
16421,"Le legs de Caïn by Sacher-Masoch"
16504,"Renaissance in Italy, Volumes 1 and 2 by Symonds"
16937,"Critical Miscellanies (Vol 2 of 3) by John Morley"
16958,"The Cross and the Shamrock by Hugh Quigley"
16981,"Old Peter's Russian Tales by Arthur Ransome"
17032,"The Lieutenant and Commander by Basil Hall"
17147,"Theodicy by Freiherr von Gottfried Wilhelm Leibniz"
17359,"Arms and the Woman by Harold MacGrath"
17471,"Punch, or the London Charivari, Volume 152, Februa"
17198,"The Botanical Magazine, Vol. 1 by William Curtis"
17650,"The Sonnets, Triumphs, and Other Poems of Petrarch"
17653,"Punch, or the London Charivari, Volume 159, Septem"
17779,"The Choise of Valentines by Thomas Nash"
17900,"Kotikuusen kuiskehia by Theodolinda  Hahnsson"
17901,"The Smiling Hill-Top by Julia M. Sloane"
18106,"Lettres de Marie Bashkirtseff by Bashkirtseff"
18320,"Marine Protozoa from Woods Hole by Calkins"
18353,"La petite roque by Guy de Maupassant"
18358,"Madame Chrysanthème by Pierre Loti"
18386,"Masakím by Andrés Pascual"
18424,"A Midsummer Holiday and Other Poems by Swinburne"
18237,"A Bird Calendar for Northern India by Dewar"
15759,"Crowds by Gerald Stanley Lee"
15812,"The Testimony of the Bible Concerning the Assumpti"
17146,"Diddie, Dumps & Tot by Louise Clarke Pyrnelle"
18470,"The Second Latchkey by Williamson and Williamson"
18507,"Angelic Wisdom about Divine Providence"
18509,"Nick Baba's Last Drink and Other Sketches by Goff"
18715,"La petite Jeanne by Zulma Carraud"
18940,"La cité de Carcassonne by Viollet-le-Duc"
19121,"Sword and Gown by George A.  Lawrence"
19128,"Ada by Hasse Zetterström"
19411,"The Woman's Way by Charles Garvice"
19510,"North of Fifty-Three by Bertrand W. Sinclair"
19009,"Sir Joshua Reynolds by Estelle M.  Hurll"
19030,"Puphejmo by Henrik Ibsen"
19445,"Omnilingual by H. Beam Piper"
18753,"The Space Pioneers by Carey Rockwell"
19820,"La Péninsule Des Balkans by Emile de Laveleye"
19824,"Horses Nine by Sewell Ford"
19887,"Dal vero by Matilde Serao"
20114,"Goethen runoja by Johann Wolfgang von Goethe"
19797,"Dracula by Bram Stoker"
20072,"With the Colors by Everard Jack Appleton"
20014,"Canada and the Canadians by Bonnycastle"
20259,"Frontier Boys in Frisco by Wyn Roosevelt"
20213,"Peace on Earth, Good-will to Dogs by Abbott"
20042,"Relação do formidavel, e lastimoso terremoto suc"
20237,"Art in England by Dutton Cook"
19785,"Declaration of Independence of the United States o"
20621,"Novelleja I by Samuli Suomalainen"
21132,"Frank Oldfield by Theodore P. Wilson"
21387,"In the Eastern Seas by Kingston"
21478,"Snow Shoes and Canoes by Kingston"
21486,"The Woodcutter of Gutech by Kingston"
20772,"Agriculture for Beginners by Burkett"
21073,"A Pirate of the Caribbees by Harry Collingwood"
20482,"A José Estevão by Pato"
20395,"The Story of the 2/4th Oxfordshire and Buckinghams"
21515,"Venice Preserved by Thomas Otway"
21516,"Northern Nut Growers Association Report of the Pro"
21809,"Second Book of Tales by Eugene Field"
21824,"The Old Stone House and Other Stories by Green"
21859,"Historical Sketches, Volume I (of 3) by Newman"
22041,"Mary Rose of Mifflin by Frances R.  Sterrett"
22284,"The Forbidden Trail by Honoré Morrow"
22294,"Robert Louis Stevenson by Margaret Moyes Black"
22300,"The Menorah Journal, Volume 1, 1915 by Various"
21853,"Woman's Work in the Civil War by L. P.  Brockett"
22400,"Fox's Book of Martyrs by John Foxe"
22423,"Poems by Edward Thomas"
22613,"La Vie de M. de Molière by Grimarest"
22774,"Barbara in Brittany by E. A. Gillie"
22797,"Diderot and the Encyclopædists by John Morley"
22820,"The Crooked House by Brandon Fleming"
22834,"Voyage of H.M.S. Pandora by Edwards and Hamilton"
22922,"The Posy Ring"
22957,"Punch, or the London Charivari, Vol. 158, 1920-04-"
23005,"Eli by Heman White Chaplin"
23047,"Le Tour du Monde; Les Yakoutes by Various"
23085,"The Colors of Space by Marion Zimmer Bradley"
23124,"The Lady of the Basement Flat by Vaizey"
23386,"In the King's Name by George Manville Fenn"
23695,"The Little Gray Lady by Francis Hopkinson Smith"
24041,"洛神賦 by Zhi Cao"
23393,"Japanische Märchen"
23777,"An Essay on the Shaking Palsy by James Parkinson"
23185,"The Glory of Ippling by Helen M. Urban"
23146,"And All the Earth a Grave by C. C. MacApp"
23621,"Orpheu Nº2 by Álvaro de Campos"
24023,"History of the United States, Volume 6 by Andrews"
23105,"Elegias by Teixeira de Pascoais"
24085,"Earl Hubert's Daughter by Emily Sarah Holt"
24106,"安樂集 by Daochuo"
24231,"韓湘子全傳 by 17th cent. Erzeng Yang"
24262,"Antinous: A Poem by Pessoa"
24347,"Emmy Lou by George Madden Martin"
24379,"The Admiral's Caravan by Charles E.  Carryl"
24403,"The Young Lord and Other Tales by Crosland"
24512,"Ons Heerlijk Vaderland (deel 2 van 4) by Blink"
24603,"The House of Toys by Henry Russell Miller"
24615,"A Middy of the King by Harry Collingwood"
24641,"""Martin Of Nitendi""; and The River Of Dreams"
24770,"A Prisoner of Morro by Upton Sinclair"
24908,"Le Tour du Monde; Sicile by Édouard Charton"
24946,"From a Cornish Window by Quiller-Couch"
24976,"Roger Trewinion by Joseph Hocking"
25164,"The Flag of Distress by Mayne Reid"
25176,"Diritti dell'Anima by Giuseppe Giacosa"
25184,"A Dissertation on the Medical Properties and Injur"
25293,"The Kirk on Rutgers Farm by Frederick Brückbauer"
25322,"Fables in Slang by George Ade"
25448,"Peggy by Laura Elizabeth Howe Richards"
25459,"The Cities of Refuge: or, The Name of Jesus"
25471,"闲情偶寄 by Yu Li"
25723,"The Voyage of the Oregon from San Francisco to San"
25769,"More Cargoes by W. W.  Jacobs"
25849,"The Launch Boys' Adventures in Northern Waters"
25850,"La Russie en 1839, Volume II by Custine"
25902,"The History of England, from the Accession of Jame"
26002,"Linda Tressel by Anthony Trollope"
26086,"Wilmot and Tilley by James Hannay"
26260,"This Simian World by Clarence Day"
26390,"The Two Great Retreats of History by George Grote"
26493,"The Life of Gordon, Volume II by Boulger"
26494,"Vera by Oscar Wilde"
26578,"Little Wars (A Game for Boys from twelve years of"
26718,"Health on the Farm by H. F.  Harris"
26905,"Northern Lights by Gilbert Parker"
26921,"引鳳蕭 by Banyunyou"
26922,"春柳鶯 by Nanbeiheguanshizhe"
26961,"Libro della divina dottrina by Catherine"
27145,"殘唐五代史演義傳 by Guanzhong Luo"
